iter	Logloss
568	0.003689597635
569	0.003689597635
570	0.003689597635
571	0.003689597635
572	0.003689597635
573	0.003689597635
574	0.003689597635
575	0.003689597635
576	0.003689597635
577	0.003689597635
578	0.003689597635
579	0.003689597635
580	0.003689597635
581	0.003689597635
582	0.003689597635
583	0.003689597635
584	0.003689597635
585	0.003689597635
586	0.003689597635
587	0.003689597635
588	0.003689597635
589	0.003689597635
590	0.003689597635
591	0.003689597635
592	0.003689597635
593	0.003689597635
594	0.003689597635
595	0.003689597635
596	0.003689597635
597	0.003689597635
598	0.003689597635
599	0.003689597635
600	0.003689597635
601	0.003689597635
602	0.003689597635
603	0.003689597635
604	0.003689597635
605	0.003689597635
606	0.003689597635
607	0.003689597635
608	0.003689597635
609	0.003689597635
610	0.003689597635
611	0.003689597635
612	0.003689597635
613	0.003689597635
614	0.003689597635
615	0.003689597635
616	0.003689597635
617	0.003689597635
618	0.003689597635
619	0.003689597635
620	0.003689597635
621	0.003689597635
622	0.003689597635
623	0.003689597635
624	0.003689597635
625	0.003689597635
626	0.003689597635
627	0.003689597635
628	0.003689597635
629	0.003689597635
630	0.003689597635
631	0.003689597635
632	0.003689597635
633	0.003689597635
634	0.003689597635
635	0.003689597635
636	0.003689597635
637	0.003689597635
638	0.003689597635
639	0.003689597635
640	0.003689597635
641	0.003689597635
642	0.003689597635
643	0.003689597635
644	0.003689597635
645	0.003689597635
646	0.003689597635
647	0.003689597635
648	0.003689597635
649	0.003689597635
650	0.003689597635
651	0.003689597635
652	0.003689597635
653	0.003689597635
654	0.003689597635
655	0.003689597635
656	0.003689597635
657	0.003689597635
658	0.003689597635
659	0.003689597635
660	0.003689597635
661	0.003689597635
662	0.003689597635
663	0.003689597635
664	0.003689597635
665	0.003689597635
666	0.003689597635
667	0.003689597635
668	0.003689597635
669	0.003689597635
670	0.003689597635
671	0.003689597635
672	0.003689597635
673	0.003689597635
674	0.003689597635
675	0.003689597635
676	0.003689597635
677	0.003689597635
678	0.003689597635
679	0.003689597635
680	0.003689597635
681	0.003689597635
682	0.003689597635
683	0.003689597635
684	0.003689597635
685	0.003689597635
686	0.003689597635
687	0.003689597635
688	0.003689597635
689	0.003689597635
690	0.003689597635
691	0.003689597635
692	0.003689597635
693	0.003689597635
694	0.003689597635
695	0.003689597635
696	0.003689597635
697	0.003689597635
698	0.003689597635
699	0.003689597635
700	0.003689597635
701	0.003689597635
702	0.003689597635
703	0.003689597635
704	0.003689597635
705	0.003689597635
706	0.003689597635
707	0.003689597635
708	0.003689597635
709	0.003689597635
710	0.003689597635
711	0.003689597635
712	0.003689597635
713	0.003689597635
714	0.003689597635
715	0.003689597635
716	0.003689597635
717	0.003689597635
718	0.003689597635
719	0.003689597635
720	0.003689597635
721	0.003689597635
722	0.003689597635
723	0.003689597635
724	0.003689597635
725	0.003689597635
726	0.003689597635
727	0.003689597635
728	0.003689597635
729	0.003689597635
730	0.003689597635
731	0.003689597635
732	0.003689597635
733	0.003689597635
734	0.003689597635
735	0.003689597635
736	0.003689597635
737	0.003689597635
738	0.003689597635
739	0.003689597635
740	0.003689597635
741	0.003689597635
742	0.003689597635
743	0.003689597635
744	0.003689597635
745	0.003689597635
746	0.003689597635
747	0.003689597635
748	0.003689597635
749	0.003689597635
750	0.003689597635
751	0.003689597635
752	0.003689597635
753	0.003689597635
754	0.003689597635
755	0.003689597635
756	0.003689597635
757	0.003689597635
758	0.003689597635
759	0.003689597635
760	0.003689597635
761	0.003689597635
762	0.003689597635
763	0.003689597635
764	0.003689597635
765	0.003689597635
766	0.003689597635
767	0.003689597635
768	0.003689597635
769	0.003689597635
770	0.003689597635
771	0.003689597635
772	0.003689597635
773	0.003689597635
774	0.003689597635
775	0.003689597635
776	0.003689597635
777	0.003689597635
778	0.003689597635
779	0.003689597635
780	0.003689597635
781	0.003689597635
782	0.003689597635
783	0.003689597635
784	0.003689597635
785	0.003689597635
786	0.003689597635
787	0.003689597635
788	0.003689597635
789	0.003689597635
790	0.003689597635
791	0.003689597635
792	0.003689597635
793	0.003689597635
794	0.003689597635
795	0.003689597635
796	0.003689597635
797	0.003689597635
798	0.003689597635
799	0.003689597635
800	0.003689597635
801	0.003689597635
802	0.003689597635
803	0.003689597635
804	0.003689597635
805	0.003689597635
806	0.003689597635
807	0.003689597635
808	0.003689597635
809	0.003689597635
810	0.003689597635
811	0.003689597635
812	0.003689597635
813	0.003689597635
814	0.003689597635
815	0.003689597635
816	0.003689597635
817	0.003689597635
818	0.003689597635
819	0.003689597635
820	0.003689597635
821	0.003689597635
822	0.003689597635
823	0.003689597635
824	0.003689597635
825	0.003689597635
826	0.003689597635
827	0.003689597635
828	0.003689597635
829	0.003689597635
830	0.003689597635
831	0.003689597635
832	0.003689597635
833	0.003689597635
834	0.003689597635
835	0.003689597635
836	0.003689597635
837	0.003689597635
838	0.003689597635
839	0.003689597635
840	0.003689597635
841	0.003689597635
842	0.003689597635
843	0.003689597635
844	0.003689597635
845	0.003689597635
846	0.003689597635
847	0.003689597635
848	0.003689597635
849	0.003689597635
850	0.003689597635
851	0.003689597635
852	0.003689597635
853	0.003689597635
854	0.003689597635
855	0.003689597635
856	0.003689597635
857	0.003689597635
858	0.003689597635
859	0.003689597635
860	0.003689597635
861	0.003689597635
862	0.003689597635
863	0.003689597635
864	0.003689597635
865	0.003689597635
866	0.003689597635
867	0.003689597635
868	0.003689597635
869	0.003689597635
870	0.003689597635
871	0.003689597635
872	0.003689597635
873	0.003689597635
874	0.003689597635
875	0.003689597635
876	0.003689597635
877	0.003689597635
878	0.003689597635
879	0.003689597635
880	0.003689597635
881	0.003689597635
882	0.003689597635
883	0.003689597635
884	0.003689597635
885	0.003689597635
886	0.003689597635
887	0.003689597635
888	0.003689597635
889	0.003689597635
890	0.003689597635
891	0.003689597635
892	0.003689597635
893	0.003689597635
894	0.003689597635
895	0.003689597635
896	0.003689597635
897	0.003689597635
898	0.003689597635
899	0.003689597635
900	0.003689597635
901	0.003689597635
902	0.003689597635
903	0.003689597635
904	0.003689597635
905	0.003689597635
906	0.003689597635
907	0.003689597635
908	0.003689597635
909	0.003689597635
910	0.003689597635
911	0.003689597635
912	0.003689597635
913	0.003689597635
914	0.003689597635
915	0.003689597635
916	0.003689597635
917	0.003689597635
918	0.003689597635
919	0.003689597635
920	0.003689597635
921	0.003689597635
922	0.003689597635
923	0.003689597635
924	0.003689597635
925	0.003689597635
926	0.003689597635
927	0.003689597635
928	0.003689597635
929	0.003689597635
930	0.003689597635
931	0.003689597635
932	0.003689597635
933	0.003689597635
934	0.003689597635
935	0.003689597635
936	0.003689597635
937	0.003689597635
938	0.003689597635
939	0.003689597635
940	0.003689597635
941	0.003689597635
942	0.003689597635
943	0.003689597635
944	0.003689597635
945	0.003689597635
946	0.003689597635
947	0.003689597635
948	0.003689597635
949	0.003689597635
950	0.003689597635
951	0.003689597635
952	0.003689597635
953	0.003689597635
954	0.003689597635
955	0.003689597635
956	0.003689597635
957	0.003689597635
958	0.003689597635
959	0.003689597635
960	0.003689597635
961	0.003689597635
962	0.003689597635
963	0.003689597635
964	0.003689597635
965	0.003689597635
966	0.003689597635
967	0.003689597635
968	0.003689597635
969	0.003689597635
970	0.003689597635
971	0.003689597635
972	0.003689597635
973	0.003689597635
974	0.003689597635
975	0.003689597635
976	0.003689597635
977	0.003689597635
978	0.003689597635
979	0.003689597635
980	0.003689597635
981	0.003689597635
982	0.003689597635
983	0.003689597635
984	0.003689597635
985	0.003689597635
986	0.003689597635
987	0.003689597635
988	0.003689597635
989	0.003689597635
990	0.003689597635
991	0.003689597635
992	0.003689597635
993	0.003689597635
994	0.003689597635
995	0.003689597635
996	0.003689597635
997	0.003689597635
998	0.003689597635
999	0.003689597635
